Country,State,City,DATE,Year,Month,Day,Hour,Precipitation,Cloudiness,Dew point,Temperature,Wind chill,Wind speed,Wind direction
Canada,Ontario,Timmins,20100111 10:00,2010,1,11,10,1023,457,0.4,6.5,3.8,5.2,308
Canada,Ontario,Timmins,20100111 11:00,2010,1,11,11,1023.1,447,0.4,8.1,5.8,5.5,283
Canada,Ontario,Timmins,20100111 12:00,2010,1,11,12,1022.4,404,0.6,9.3,7.4,5.6,284
Canada,Ontario,Timmins,20100111 13:00,2010,1,11,13,1021.1,386,0.5,10.6,8.8,5.7,275
Canada,Ontario,Timmins,20100111 14:00,2010,1,11,14,1020.2,389,0.4,11.4,9.8,5.7,276
Canada,Ontario,Timmins,20100111 15:00,2010,1,11,15,1019.9,387,0.3,11.9,10.4,5.8,284
Canada,Ontario,Timmins,20100111 16:00,2010,1,11,16,1019.9,393,0.3,11.9,10.4,5.7,286
Canada,Ontario,Timmins,20100111 17:00,2010,1,11,17,1020,366,0.3,11.3,9.7,5.4,325
Canada,Ontario,Timmins,20100111 18:00,2010,1,11,18,1020.2,362,0.3,9.7,7.9,4.8,3
Canada,Ontario,Timmins,20100111 19:00,2010,1,11,19,1020.6,349,0.4,8.6,6.6,4.6,17
Canada,Ontario,Timmins,20100111 20:00,2010,1,11,20,1021,351,0.4,7.8,5.7,4.6,9
Canada,Ontario,Timmins,20100111 21:00,2010,1,11,21,1021.2,346,0.4,7.2,5,4.5,337
Canada,Ontario,Timmins,20100111 22:00,2010,1,11,22,1021.3,346,0.3,6.7,4.3,4.5,321
Canada,Ontario,Timmins,20100111 23:00,2010,1,11,23,1021.4,351,0.3,6.1,3.5,4.5,300
Canada,Ontario,Timmins,20100112 00:00,2010,1,12,0,1021.3,333,0.3,5.6,2.9,4.3,295
Canada,Ontario,Timmins,20100112 01:00,2010,1,12,1,1021.1,364,0.2,5.1,2.3,4.3,298
Canada,Ontario,Timmins,20100112 02:00,2010,1,12,2,1021,366,0.1,4.7,1.9,4.4,287
Canada,Ontario,Timmins,20100112 03:00,2010,1,12,3,1021,388,0,4.4,1.4,4.4,295
Canada,Ontario,Timmins,20100112 04:00,2010,1,12,4,1021,406,0,4.1,1.1,4.3,305
Canada,Ontario,Timmins,20100112 05:00,2010,1,12,5,1020.9,406,-0.1,3.7,0.7,4.3,310
Canada,Ontario,Timmins,20100112 06:00,2010,1,12,6,1021.1,392,-0.2,3.5,0.4,4.3,312
Canada,Ontario,Timmins,20100112 07:00,2010,1,12,7,1021.5,420,-0.3,3.3,0.2,4.4,316
Canada,Ontario,Timmins,20100112 08:00,2010,1,12,8,1021.9,414,-0.2,3.4,0.1,4.4,313
Canada,Ontario,Timmins,20100112 09:00,2010,1,12,9,1022.4,448,0.3,4.8,1.8,4.7,317
Canada,Ontario,Timmins,20100112 10:00,2010,1,12,10,1022.9,447,0.4,6.4,3.8,5.2,296
Canada,Ontario,Timmins,20100112 11:00,2010,1,12,11,1022.9,444,0.5,8.1,5.8,5.4,271
Canada,Ontario,Timmins,20100112 12:00,2010,1,12,12,1022.3,397,0.6,9.3,7.4,5.5,277
Canada,Ontario,Timmins,20100112 13:00,2010,1,12,13,1021,372,0.6,10.6,8.8,5.7,269
Canada,Ontario,Timmins,20100112 14:00,2010,1,12,14,1020.1,380,0.4,11.4,9.8,5.7,268
Canada,Ontario,Timmins,20100112 15:00,2010,1,12,15,1019.7,379,0.3,11.9,10.4,5.8,275
Canada,Ontario,Timmins,20100112 16:00,2010,1,12,16,1019.7,386,0.3,11.9,10.4,5.7,278
Canada,Ontario,Timmins,20100112 17:00,2010,1,12,17,1019.8,363,0.3,11.3,9.7,5.4,320
Canada,Ontario,Timmins,20100112 18:00,2010,1,12,18,1020,359,0.3,9.7,7.9,4.8,4
Canada,Ontario,Timmins,20100112 19:00,2010,1,12,19,1020.4,346,0.4,8.6,6.6,4.6,15
Canada,Ontario,Timmins,20100112 20:00,2010,1,12,20,1020.8,346,0.4,7.8,5.7,4.6,13
Canada,Ontario,Timmins,20100112 21:00,2010,1,12,21,1021,341,0.4,7.2,4.9,4.5,343
Canada,Ontario,Timmins,20100112 22:00,2010,1,12,22,1021.2,351,0.4,6.6,4.2,4.5,320
Canada,Ontario,Timmins,20100112 23:00,2010,1,12,23,1021.2,351,0.3,6.1,3.5,4.5,295
Canada,Ontario,Timmins,20100113 00:00,2010,1,13,0,1021.2,336,0.2,5.5,2.9,4.3,296
Canada,Ontario,Timmins,20100113 01:00,2010,1,13,1,1021,360,0.2,5.1,2.3,4.3,297
Canada,Ontario,Timmins,20100113 02:00,2010,1,13,2,1020.9,357,0.1,4.7,1.8,4.4,291
Canada,Ontario,Timmins,20100113 03:00,2010,1,13,3,1020.9,390,0,4.3,1.4,4.5,299
Canada,Ontario,Timmins,20100113 04:00,2010,1,13,4,1020.9,398,-0.1,4.1,1.1,4.3,307
Canada,Ontario,Timmins,20100113 05:00,2010,1,13,5,1020.8,394,-0.2,3.7,0.6,4.3,313
Canada,Ontario,Timmins,20100113 06:00,2010,1,13,6,1021,381,-0.2,3.5,0.4,4.3,311
Canada,Ontario,Timmins,20100113 07:00,2010,1,13,7,1021.4,414,-0.2,3.3,0.2,4.4,318
Canada,Ontario,Timmins,20100113 08:00,2010,1,13,8,1021.9,400,-0.2,3.4,0.1,4.4,317
Canada,Ontario,Timmins,20100113 09:00,2010,1,13,9,1022.4,433,0.3,4.9,1.8,4.7,321
Canada,Ontario,Timmins,20100113 10:00,2010,1,13,10,1022.9,434,0.5,6.5,3.8,5.2,296
Canada,Ontario,Timmins,20100113 11:00,2010,1,13,11,1022.9,432,0.6,8.1,5.8,5.5,275
Canada,Ontario,Timmins,20100113 12:00,2010,1,13,12,1022.2,387,0.6,9.4,7.4,5.6,279
Canada,Ontario,Timmins,20100113 13:00,2010,1,13,13,1021,363,0.6,10.6,8.8,5.7,270
Canada,Ontario,Timmins,20100113 14:00,2010,1,13,14,1020.1,374,0.4,11.4,9.8,5.7,272
Canada,Ontario,Timmins,20100113 15:00,2010,1,13,15,1019.7,373,0.4,11.9,10.4,5.8,279
Canada,Ontario,Timmins,20100113 16:00,2010,1,13,16,1019.7,377,0.3,12,10.5,5.7,286
Canada,Ontario,Timmins,20100113 17:00,2010,1,13,17,1019.8,360,0.3,11.4,9.8,5.4,323
Canada,Ontario,Timmins,20100113 18:00,2010,1,13,18,1020.1,343,0.3,9.8,8,4.8,360
Canada,Ontario,Timmins,20100113 19:00,2010,1,13,19,1020.5,331,0.4,8.6,6.6,4.6,14
Canada,Ontario,Timmins,20100113 20:00,2010,1,13,20,1020.8,336,0.4,7.8,5.7,4.5,14
Canada,Ontario,Timmins,20100113 21:00,2010,1,13,21,1021.1,329,0.4,7.2,4.9,4.5,338
Canada,Ontario,Timmins,20100113 22:00,2010,1,13,22,1021.3,339,0.4,6.6,4.2,4.4,326
Canada,Ontario,Timmins,20100113 23:00,2010,1,13,23,1021.3,333,0.3,6,3.4,4.5,299
Canada,Ontario,Timmins,20100114 00:00,2010,1,14,0,1021.3,326,0.2,5.5,2.8,4.3,299
Canada,Ontario,Timmins,20100114 01:00,2010,1,14,1,1021.1,356,0.1,5,2.3,4.3,294
Canada,Ontario,Timmins,20100114 02:00,2010,1,14,2,1021,344,0,4.7,1.8,4.4,288
Canada,Ontario,Timmins,20100114 03:00,2010,1,14,3,1021,379,-0.1,4.3,1.4,4.4,296
Canada,Ontario,Timmins,20100114 04:00,2010,1,14,4,1021,393,-0.2,4,1,4.3,304
Canada,Ontario,Timmins,20100114 05:00,2010,1,14,5,1020.9,393,-0.2,3.7,0.6,4.3,310
Canada,Ontario,Timmins,20100114 06:00,2010,1,14,6,1021.1,374,-0.3,3.4,0.4,4.2,311
Canada,Ontario,Timmins,20100114 07:00,2010,1,14,7,1021.5,408,-0.3,3.3,0.1,4.4,316
Canada,Ontario,Timmins,20100114 08:00,2010,1,14,8,1022,387,-0.3,3.3,0.1,4.3,312
Canada,Ontario,Timmins,20100114 09:00,2010,1,14,9,1022.5,421,0.3,4.8,1.9,4.7,321
Canada,Ontario,Timmins,20100114 10:00,2010,1,14,10,1023,433,0.4,6.5,3.8,5.1,293
Canada,Ontario,Timmins,20100114 11:00,2010,1,14,11,1023,428,0.4,8.1,5.8,5.4,275
Canada,Ontario,Timmins,20100114 12:00,2010,1,14,12,1022.4,377,0.5,9.4,7.4,5.5,278
Canada,Ontario,Timmins,20100114 13:00,2010,1,14,13,1021.1,365,0.5,10.6,8.8,5.6,268
Canada,Ontario,Timmins,20100114 14:00,2010,1,14,14,1020.2,371,0.4,11.4,9.8,5.6,270
Canada,Ontario,Timmins,20100114 15:00,2010,1,14,15,1019.8,371,0.3,11.9,10.4,5.7,282
Canada,Ontario,Timmins,20100114 16:00,2010,1,14,16,1019.7,376,0.3,12,10.5,5.5,290
Canada,Ontario,Timmins,20100114 17:00,2010,1,14,17,1019.9,363,0.3,11.4,9.8,5.4,332
Canada,Ontario,Timmins,20100114 18:00,2010,1,14,18,1020.1,348,0.3,9.8,8.1,4.7,7
Canada,Ontario,Timmins,20100114 19:00,2010,1,14,19,1020.5,339,0.4,8.6,6.6,4.5,19
Canada,Ontario,Timmins,20100114 20:00,2010,1,14,20,1020.8,336,0.4,7.8,5.7,4.5,19
Canada,Ontario,Timmins,20100114 21:00,2010,1,14,21,1021.1,325,0.4,7.2,4.9,4.4,333
Canada,Ontario,Timmins,20100114 22:00,2010,1,14,22,1021.2,338,0.4,6.6,4.3,4.4,316
Canada,Ontario,Timmins,20100114 23:00,2010,1,14,23,1021.3,335,0.3,6,3.5,4.4,289
Canada,Ontario,Timmins,20100115 00:00,2010,1,15,0,1021.2,330,0.2,5.5,2.9,4.2,280
Canada,Ontario,Timmins,20100115 01:00,2010,1,15,1,1021,346,0.1,5.1,2.4,4.2,276
Canada,Ontario,Timmins,20100115 02:00,2010,1,15,2,1020.9,344,0.1,4.7,1.9,4.3,272
Canada,Ontario,Timmins,20100115 03:00,2010,1,15,3,1020.9,374,-0.1,4.4,1.5,4.3,284
Canada,Ontario,Timmins,20100115 04:00,2010,1,15,4,1020.9,386,-0.1,4.1,1.2,4.3,295
Canada,Ontario,Timmins,20100115 05:00,2010,1,15,5,1020.8,382,-0.2,3.7,0.7,4.2,301
Canada,Ontario,Timmins,20100115 06:00,2010,1,15,6,1021,371,-0.2,3.5,0.5,4.2,302
Canada,Ontario,Timmins,20100115 07:00,2010,1,15,7,1021.4,399,-0.2,3.4,0.3,4.3,306
Canada,Ontario,Timmins,20100115 08:00,2010,1,15,8,1021.9,377,-0.2,3.4,0.2,4.3,301
Canada,Ontario,Timmins,20100115 09:00,2010,1,15,9,1022.4,411,0.4,4.9,2.1,4.6,314
Canada,Ontario,Timmins,20100115 10:00,2010,1,15,10,1022.8,428,0.6,6.6,4,5.1,275
Canada,Ontario,Timmins,20100115 11:00,2010,1,15,11,1022.9,428,0.6,8.2,6,5.4,264
Canada,Ontario,Timmins,20100115 12:00,2010,1,15,12,1022.2,374,0.7,9.6,7.6,5.5,269
Canada,Ontario,Timmins,20100115 13:00,2010,1,15,13,1021,363,0.7,10.7,9,5.6,261
Canada,Ontario,Timmins,20100115 14:00,2010,1,15,14,1020,367,0.6,11.6,10,5.6,269
Canada,Ontario,Timmins,20100115 15:00,2010,1,15,15,1019.6,374,0.5,12.1,10.6,5.7,278
Canada,Ontario,Timmins,20100115 16:00,2010,1,15,16,1019.6,373,0.4,12.1,10.7,5.6,285
Canada,Ontario,Timmins,20100115 17:00,2010,1,15,17,1019.7,359,0.5,11.6,9.9,5.4,328
Canada,Ontario,Timmins,20100115 18:00,2010,1,15,18,1020,344,0.4,9.9,8.2,4.8,359
Canada,Ontario,Timmins,20100115 19:00,2010,1,15,19,1020.3,333,0.5,8.6,6.7,4.5,18
Canada,Ontario,Timmins,20100115 20:00,2010,1,15,20,1020.7,334,0.5,7.9,5.9,4.5,12
Canada,Ontario,Timmins,20100115 21:00,2010,1,15,21,1020.9,317,0.5,7.3,5.1,4.4,319
Canada,Ontario,Timmins,20100115 22:00,2010,1,15,22,1021.1,330,0.4,6.7,4.4,4.4,308
Canada,Ontario,Timmins,20100115 23:00,2010,1,15,23,1021.2,331,0.4,6.1,3.7,4.4,279
Canada,Ontario,Timmins,20100116 00:00,2010,1,16,0,1021.1,317,0.3,5.6,3.1,4.2,273
Canada,Ontario,Timmins,20100116 01:00,2010,1,16,1,1020.9,337,0.2,5.2,2.6,4.2,273
Canada,Ontario,Timmins,20100116 02:00,2010,1,16,2,1020.8,333,0.2,4.8,2,4.4,269
Canada,Ontario,Timmins,20100116 03:00,2010,1,16,3,1020.8,361,0.1,4.4,1.6,4.4,281
Canada,Ontario,Timmins,20100116 04:00,2010,1,16,4,1020.8,373,0.1,4.2,1.3,4.3,294
Canada,Ontario,Timmins,20100116 05:00,2010,1,16,5,1020.7,370,-0.1,3.8,0.9,4.2,298
Canada,Ontario,Timmins,20100116 06:00,2010,1,16,6,1020.9,364,-0.1,3.6,0.6,4.2,301
Canada,Ontario,Timmins,20100116 07:00,2010,1,16,7,1021.3,392,-0.1,3.5,0.4,4.3,300
Canada,Ontario,Timmins,20100116 08:00,2010,1,16,8,1021.8,376,-0.1,3.5,0.4,4.3,297
Canada,Ontario,Timmins,20100116 09:00,2010,1,16,9,1022.3,403,0.5,5.1,2.2,4.6,309
Canada,Ontario,Timmins,20100116 10:00,2010,1,16,10,1022.7,422,0.7,6.7,4.1,5.1,268
Canada,Ontario,Timmins,20100116 11:00,2010,1,16,11,1022.8,417,0.7,8.3,6.1,5.4,258
Canada,Ontario,Timmins,20100116 12:00,2010,1,16,12,1022.1,367,0.8,9.6,7.7,5.5,263
Canada,Ontario,Timmins,20100116 13:00,2010,1,16,13,1020.8,365,0.8,10.8,9.1,5.6,257
Canada,Ontario,Timmins,20100116 14:00,2010,1,16,14,1019.9,366,0.7,11.6,10.1,5.6,267
Canada,Ontario,Timmins,20100116 15:00,2010,1,16,15,1019.5,368,0.6,12.1,10.7,5.7,272
Canada,Ontario,Timmins,20100116 16:00,2010,1,16,16,1019.5,369,0.6,12.2,10.7,5.5,278
Canada,Ontario,Timmins,20100116 17:00,2010,1,16,17,1019.6,366,0.7,11.6,10.1,5.4,316
Canada,Ontario,Timmins,20100116 18:00,2010,1,16,18,1019.8,348,0.6,10.1,8.3,4.8,357
Canada,Ontario,Timmins,20100116 19:00,2010,1,16,19,1020.2,339,0.7,8.7,6.9,4.5,15
Canada,Ontario,Timmins,20100116 20:00,2010,1,16,20,1020.6,336,0.7,8.1,6,4.6,13
Canada,Ontario,Timmins,20100116 21:00,2010,1,16,21,1020.8,319,0.6,7.4,5.2,4.5,321
Canada,Ontario,Timmins,20100116 22:00,2010,1,16,22,1021,327,0.6,6.8,4.5,4.5,299
Canada,Ontario,Timmins,20100116 23:00,2010,1,16,23,1021.1,323,0.4,6.2,3.8,4.5,273
Canada,Ontario,Timmins,20100117 00:00,2010,1,17,0,1021,306,0.3,5.7,3.2,4.3,271
Canada,Ontario,Timmins,20100117 01:00,2010,1,17,1,1020.9,339,0.2,5.2,2.6,4.3,272
Canada,Ontario,Timmins,20100117 02:00,2010,1,17,2,1020.8,329,0.2,4.8,2.1,4.4,273
Canada,Ontario,Timmins,20100117 03:00,2010,1,17,3,1020.8,363,0.1,4.5,1.6,4.4,284
Canada,Ontario,Timmins,20100117 04:00,2010,1,17,4,1020.7,375,0.1,4.2,1.3,4.3,295
Canada,Ontario,Timmins,20100117 05:00,2010,1,17,5,1020.7,367,-0.1,3.9,0.9,4.3,298
Canada,Ontario,Timmins,20100117 06:00,2010,1,17,6,1020.9,364,-0.2,3.6,0.7,4.2,301
Canada,Ontario,Timmins,20100117 07:00,2010,1,17,7,1021.3,388,-0.2,3.5,0.5,4.3,298
Canada,Ontario,Timmins,20100117 08:00,2010,1,17,8,1021.8,369,-0.1,3.6,0.4,4.3,299
Canada,Ontario,Timmins,20100117 09:00,2010,1,17,9,1022.2,396,0.5,5.1,2.2,4.6,308
Canada,Ontario,Timmins,20100117 10:00,2010,1,17,10,1022.7,415,0.7,6.7,4.1,5.1,268
Canada,Ontario,Timmins,20100117 11:00,2010,1,17,11,1022.7,411,0.7,8.3,6.2,5.4,261
Canada,Ontario,Timmins,20100117 12:00,2010,1,17,12,1022.1,372,0.8,9.6,7.8,5.5,266
Canada,Ontario,Timmins,20100117 13:00,2010,1,17,13,1020.8,370,0.8,10.8,9.2,5.6,259
Canada,Ontario,Timmins,20100117 14:00,2010,1,17,14,1019.9,373,0.6,11.6,10.1,5.6,270
Canada,Ontario,Timmins,20100117 15:00,2010,1,17,15,1019.5,367,0.6,12.1,10.7,5.7,275
Canada,Ontario,Timmins,20100117 16:00,2010,1,17,16,1019.5,371,0.6,12.2,10.8,5.5,278
Canada,Ontario,Timmins,20100117 17:00,2010,1,17,17,1019.6,369,0.6,11.6,10.1,5.4,314
Canada,Ontario,Timmins,20100117 18:00,2010,1,17,18,1019.8,347,0.6,10.1,8.4,4.8,356
Canada,Ontario,Timmins,20100117 19:00,2010,1,17,19,1020.2,338,0.7,8.7,6.9,4.4,18
Canada,Ontario,Timmins,20100117 20:00,2010,1,17,20,1020.6,334,0.7,8.1,6.1,4.6,13
Canada,Ontario,Timmins,20100117 21:00,2010,1,17,21,1020.8,323,0.6,7.4,5.2,4.5,319
Canada,Ontario,Timmins,20100117 22:00,2010,1,17,22,1021,326,0.6,6.8,4.5,4.4,292
Canada,Ontario,Timmins,20100117 23:00,2010,1,17,23,1021,328,0.4,6.2,3.8,4.4,257
Canada,Ontario,Timmins,20100118 00:00,2010,1,18,0,1021,311,0.4,5.8,3.2,4.2,262
Canada,Ontario,Timmins,20100118 01:00,2010,1,18,1,1020.8,342,0.3,5.3,2.8,4.2,260
Canada,Ontario,Timmins,20100118 02:00,2010,1,18,2,1020.7,330,0.2,4.9,2.1,4.4,264
Canada,Ontario,Timmins,20100118 03:00,2010,1,18,3,1020.7,358,0.2,4.6,1.8,4.3,273
Canada,Ontario,Timmins,20100118 04:00,2010,1,18,4,1020.7,373,0.2,4.3,1.4,4.2,282
Canada,Ontario,Timmins,20100118 05:00,2010,1,18,5,1020.6,364,0,3.9,1.1,4.2,290
Canada,Ontario,Timmins,20100118 06:00,2010,1,18,6,1020.8,354,-0.1,3.7,0.7,4.2,293
Canada,Ontario,Timmins,20100118 07:00,2010,1,18,7,1021.2,384,-0.1,3.6,0.6,4.3,284
Canada,Ontario,Timmins,20100118 08:00,2010,1,18,8,1021.7,373,0.1,3.6,0.6,4.2,289
Canada,Ontario,Timmins,20100118 09:00,2010,1,18,9,1022.1,391,0.6,5.2,2.3,4.6,301
Canada,Ontario,Timmins,20100118 10:00,2010,1,18,10,1022.6,415,0.8,6.8,4.3,5.1,257
Canada,Ontario,Timmins,20100118 11:00,2010,1,18,11,1022.6,406,0.8,8.5,6.4,5.3,247
Canada,Ontario,Timmins,20100118 12:00,2010,1,18,12,1021.9,368,0.9,9.8,8.1,5.5,254
Canada,Ontario,Timmins,20100118 13:00,2010,1,18,13,1020.7,367,0.9,11.1,9.5,5.6,255
Canada,Ontario,Timmins,20100118 14:00,2010,1,18,14,1019.8,372,0.7,11.8,10.4,5.6,268
Canada,Ontario,Timmins,20100118 15:00,2010,1,18,15,1019.4,363,0.7,12.3,11,5.6,270
Canada,Ontario,Timmins,20100118 16:00,2010,1,18,16,1019.3,367,0.7,12.4,11.1,5.5,274
Canada,Ontario,Timmins,20100118 17:00,2010,1,18,17,1019.5,368,0.7,11.8,10.4,5.3,313
Canada,Ontario,Timmins,20100118 18:00,2010,1,18,18,1019.7,350,0.7,10.3,8.7,4.7,2
Canada,Ontario,Timmins,20100118 19:00,2010,1,18,19,1020,340,0.8,8.9,7.2,4.4,25
Canada,Ontario,Timmins,20100118 20:00,2010,1,18,20,1020.4,341,0.8,8.3,6.3,4.5,15
Canada,Ontario,Timmins,20100118 21:00,2010,1,18,21,1020.7,332,0.8,7.6,5.5,4.5,312
Canada,Ontario,Timmins,20100118 22:00,2010,1,18,22,1020.8,330,0.7,7,4.8,4.4,278
Canada,Ontario,Timmins,20100118 23:00,2010,1,18,23,1020.9,333,0.6,6.4,4,4.4,250
Canada,Ontario,Timmins,20100119 00:00,2010,1,19,0,1020.8,316,0.5,5.9,3.4,4.2,257
Canada,Ontario,Timmins,20100119 01:00,2010,1,19,1,1020.6,347,0.4,5.5,3,4.2,255
Canada,Ontario,Timmins,20100119 02:00,2010,1,19,2,1020.5,332,0.3,5.1,2.3,4.4,263
Canada,Ontario,Timmins,20100119 03:00,2010,1,19,3,1020.5,359,0.3,4.7,2,4.3,273
Canada,Ontario,Timmins,20100119 04:00,2010,1,19,4,1020.5,374,0.3,4.4,1.6,4.2,276
Canada,Ontario,Timmins,20100119 05:00,2010,1,19,5,1020.4,368,0.2,4.1,1.2,4.2,283
Canada,Ontario,Timmins,20100119 06:00,2010,1,19,6,1020.7,352,0.1,3.8,0.9,4.2,287
Canada,Ontario,Timmins,20100119 07:00,2010,1,19,7,1021.1,389,0.1,3.7,0.7,4.2,282
Canada,Ontario,Timmins,20100119 08:00,2010,1,19,8,1021.6,374,0.1,3.7,0.7,4.2,294
Canada,Ontario,Timmins,20100119 09:00,2010,1,19,9,1022,390,0.7,5.3,2.4,4.6,304
Canada,Ontario,Timmins,20100119 10:00,2010,1,19,10,1022.5,412,0.9,6.9,4.4,5.1,263
Canada,Ontario,Timmins,20100119 11:00,2010,1,19,11,1022.5,411,0.9,8.6,6.4,5.4,251
Canada,Ontario,Timmins,20100119 12:00,2010,1,19,12,1021.9,371,1,9.9,8.1,5.5,260
Canada,Ontario,Timmins,20100119 13:00,2010,1,19,13,1020.6,367,0.9,11.1,9.6,5.6,261
Canada,Ontario,Timmins,20100119 14:00,2010,1,19,14,1019.7,370,0.8,11.8,10.4,5.6,271
Canada,Ontario,Timmins,20100119 15:00,2010,1,19,15,1019.4,371,0.8,12.3,11,5.6,276
Canada,Ontario,Timmins,20100119 16:00,2010,1,19,16,1019.3,365,0.8,12.4,11.1,5.5,282
Canada,Ontario,Timmins,20100119 17:00,2010,1,19,17,1019.4,366,0.8,11.8,10.4,5.4,323
Canada,Ontario,Timmins,20100119 18:00,2010,1,19,18,1019.7,352,0.8,10.3,8.7,4.7,1
Canada,Ontario,Timmins,20100119 19:00,2010,1,19,19,1020.1,342,0.8,8.9,7.1,4.4,24
Canada,Ontario,Timmins,20100119 20:00,2010,1,19,20,1020.4,341,0.8,8.3,6.3,4.5,14
Canada,Ontario,Timmins,20100119 21:00,2010,1,19,21,1020.7,329,0.8,7.6,5.5,4.4,341
Canada,Ontario,Timmins,20100119 22:00,2010,1,19,22,1020.8,326,0.7,7,4.8,4.4,306
Canada,Ontario,Timmins,20100119 23:00,2010,1,19,23,1020.9,329,0.6,6.4,4.1,4.4,271
Canada,Ontario,Timmins,20100120 00:00,2010,1,20,0,1020.9,312,0.6,5.9,3.4,4.2,269
Canada,Ontario,Timmins,20100120 01:00,2010,1,20,1,1020.7,342,0.4,5.5,3,4.2,266
Canada,Ontario,Timmins,20100120 02:00,2010,1,20,2,1020.6,325,0.4,5,2.3,4.3,275
Canada,Ontario,Timmins,20100120 03:00,2010,1,20,3,1020.6,359,0.3,4.7,1.9,4.2,282
Canada,Ontario,Timmins,20100120 04:00,2010,1,20,4,1020.5,375,0.3,4.4,1.6,4.2,284
Canada,Ontario,Timmins,20100120 05:00,2010,1,20,5,1020.5,363,0.1,4.1,1.2,4.2,288
Canada,Ontario,Timmins,20100120 06:00,2010,1,20,6,1020.7,354,0.1,3.8,0.8,4.2,291
Canada,Ontario,Timmins,20100120 07:00,2010,1,20,7,1021.1,388,0.1,3.7,0.7,4.2,287
Canada,Ontario,Timmins,20100120 08:00,2010,1,20,8,1021.6,373,0.1,3.7,0.6,4.2,299
Canada,Ontario,Timmins,20100120 09:00,2010,1,20,9,1022.1,391,0.7,5.2,2.4,4.6,310
Canada,Ontario,Timmins,20100120 10:00,2010,1,20,10,1022.5,411,0.8,6.8,4.3,5.1,263
Canada,Ontario,Timmins,20100120 11:00,2010,1,20,11,1022.5,416,0.8,8.4,6.3,5.3,252
Canada,Ontario,Timmins,20100120 12:00,2010,1,20,12,1021.9,381,0.9,9.8,8,5.5,258
Canada,Ontario,Timmins,20100120 13:00,2010,1,20,13,1020.7,368,0.9,11,9.4,5.5,263
Canada,Ontario,Timmins,20100120 14:00,2010,1,20,14,1019.7,375,0.8,11.8,10.4,5.5,269
Canada,Ontario,Timmins,20100120 15:00,2010,1,20,15,1019.3,379,0.7,12.3,10.9,5.6,275
Canada,Ontario,Timmins,20100120 16:00,2010,1,20,16,1019.3,370,0.7,12.3,11,5.5,274
Canada,Ontario,Timmins,20100120 17:00,2010,1,20,17,1019.4,376,0.7,11.8,10.4,5.3,310
Canada,Ontario,Timmins,20100120 18:00,2010,1,20,18,1019.6,362,0.8,10.3,8.8,4.7,8
Canada,Ontario,Timmins,20100120 19:00,2010,1,20,19,1020,353,0.8,9,7.2,4.4,36
Canada,Ontario,Timmins,20100120 20:00,2010,1,20,20,1020.3,345,0.8,8.3,6.4,4.5,30
Canada,Ontario,Timmins,20100120 21:00,2010,1,20,21,1020.6,330,0.9,7.7,5.6,4.4,8
Canada,Ontario,Timmins,20100120 22:00,2010,1,20,22,1020.7,329,0.8,7.1,4.8,4.3,282
Canada,Ontario,Timmins,20100120 23:00,2010,1,20,23,1020.8,333,0.7,6.5,4.2,4.3,245
Canada,Ontario,Timmins,20100121 00:00,2010,1,21,0,1020.7,321,0.7,6.1,3.6,4.2,249
Canada,Ontario,Timmins,20100121 01:00,2010,1,21,1,1020.5,347,0.6,5.6,3.2,4.2,249
Canada,Ontario,Timmins,20100121 02:00,2010,1,21,2,1020.4,326,0.5,5.2,2.5,4.3,258
Canada,Ontario,Timmins,20100121 03:00,2010,1,21,3,1020.4,357,0.4,4.9,2.2,4.2,266
Canada,Ontario,Timmins,20100121 04:00,2010,1,21,4,1020.4,376,0.4,4.6,1.8,4.2,261
Canada,Ontario,Timmins,20100121 05:00,2010,1,21,5,1020.3,371,0.3,4.3,1.4,4.2,270
Canada,Ontario,Timmins,20100121 06:00,2010,1,21,6,1020.5,360,0.3,4,1.1,4.2,274
Canada,Ontario,Timmins,20100121 07:00,2010,1,21,7,1020.9,392,0.3,3.9,0.9,4.2,273
Canada,Ontario,Timmins,20100121 08:00,2010,1,21,8,1021.4,381,0.3,3.9,0.9,4.2,292
Canada,Ontario,Timmins,20100121 09:00,2010,1,21,9,1021.8,403,0.9,5.4,2.7,4.6,296
Canada,Ontario,Timmins,20100121 10:00,2010,1,21,10,1022.2,420,1.2,7.1,4.6,5.1,239
Canada,Ontario,Timmins,20100121 11:00,2010,1,21,11,1022.3,419,1.2,8.7,6.6,5.3,228
Canada,Ontario,Timmins,20100121 12:00,2010,1,21,12,1021.6,396,1.3,9.9,8.3,5.5,237
Canada,Ontario,Timmins,20100121 13:00,2010,1,21,13,1020.4,379,1.3,11.2,9.7,5.5,245
Canada,Ontario,Timmins,20100121 14:00,2010,1,21,14,1019.4,382,1.2,11.9,10.6,5.5,252
Canada,Ontario,Timmins,20100121 15:00,2010,1,21,15,1019,383,1.2,12.4,11.2,5.6,250
Canada,Ontario,Timmins,20100121 16:00,2010,1,21,16,1018.9,382,1.2,12.6,11.3,5.5,232
Canada,Ontario,Timmins,20100121 17:00,2010,1,21,17,1019.1,388,1.2,12.1,10.7,5.3,262
Canada,Ontario,Timmins,20100121 18:00,2010,1,21,18,1019.3,375,1.2,10.6,9.1,4.7,27
Canada,Ontario,Timmins,20100121 19:00,2010,1,21,19,1019.7,363,1.3,9.2,7.4,4.4,58
